RE_FOUR;FO_DESI;RE_ARTI;RE_DESI;RE_CODE;RE_QMOU;AR_UNIT;LA_DECH;RE_DMOU;XECART;NC;Alertes;Gravité;Réaction;Incident
1301;Hacer Traitements de;C4256P018A;JAMBE STATOR;122006;1000;U;15/04/2016;15/04/2016;0;;;;;0
1301;Hacer Traitements de;C43173-820A;CORPS DE VALVE TG1C-S;122008;38100;U;15/04/2016;15/04/2016;0;;;;;0
1301;Hacer Traitements de;C554595100A;WELDING STUD 18 MM;122009;247000;U;15/04/2016;15/04/2016;0;;;;;0
2000;TTM;C12001210004A;WELLE B2 Ï21.2x20.5 Ï16x62/133;122010;2000;U;15/04/2016;15/04/2016;0;;;;;0
2000;TTM;C12001210004A;WELLE B2 Ï21.2x20.5 Ï16x62/133;122010;2000;U;15/04/2016;15/04/2016;0;;;;;0
2000;TTM;C4256P018A;JAMBE STATOR;122007;1000;U;15/04/2016;15/04/2016;0;;;;;0
2000;TTM;C762142-1/-2A;EBAUCHE SHAFT;122011;4500;U;15/04/2016;15/04/2016;0;;;;;0
2000;TTM;C762142-1/-2A;EBAUCHE SHAFT;122011;4500;U;15/04/2016;15/04/2016;0;;;;;0
2000;TTM;Y53041210006A;WELLE D15X100.5;122012;5000;U;15/04/2016;15/04/2016;0;;;;;0
158;METAL-X Traitements;B5760127-BILLEA;BILLE Ï 5.61;122025;332000;U;22/04/2016;18/04/2016;-4;;;;;0
158;METAL-X Traitements;C16970A;AXE SERTI AVEC ADPP;122026;98684;U;20/04/2016;18/04/2016;-2;;;;;0
159;SPO-MB'TEC SITE 1;C807677-0001A;CAM PIN;122017;33670;U;22/04/2016;18/04/2016;-4;;;;;0
176;HPO HUNGARY KFT;C805457-0005;SPACER;122027;46100;U;30/05/2016;18/04/2016;-42;;;;;0
176;HPO HUNGARY KFT;C805457-0005;SPACER;122028;46670;U;30/05/2016;18/04/2016;-42;;;;;0
1301;Hacer Traitements de;C4256P018A;JAMBE STATOR;122018;1000;U;18/04/2016;18/04/2016;0;;;;;0
1301;Hacer Traitements de;C43173-820A;CORPS DE VALVE TG1C-S;122024;38100;U;20/04/2016;18/04/2016;-2;;;;;0
1914;STTS;CLPD191-06A;PINION;122023;391;U;18/04/2016;18/04/2016;0;;;;;0
2000;TTM;C12001210004A;WELLE B2 Ï21.2x20.5 Ï16x62/133;122021;2000;U;18/04/2016;18/04/2016;0;;;;;0
2000;TTM;C12001210004A;WELLE B2 Ï21.2x20.5 Ï16x62/133;122021;1600;U;18/04/2016;18/04/2016;0;;;;;0
2000;TTM;C4256P018A;JAMBE STATOR;122019;1000;U;18/04/2016;18/04/2016;0;;;;;0
2000;TTM;C762142-1/-2A;EBAUCHE SHAFT;122022;4500;U;18/04/2016;18/04/2016;0;;;;;0
2000;TTM;C762142-1/-2A;EBAUCHE SHAFT;122022;4500;U;18/04/2016;18/04/2016;0;;;;;0
2000;TTM;C762142-1/-2A;EBAUCHE SHAFT;122022;2000;U;18/04/2016;18/04/2016;0;;;;;0
2000;TTM;Y53041210006A;WELLE D15X100.5;122020;5000;U;18/04/2016;18/04/2016;0;;;;;0
2000;TTM;Y53041210006A;WELLE D15X100.5;122020;5000;U;18/04/2016;18/04/2016;0;;;;;0
2000;TTM;Y53041210006A;WELLE D15X100.5;122020;5000;U;18/04/2016;18/04/2016;0;;;;;0
2000;TTM;Y53041210006A;WELLE D15X100.5;122020;5000;U;18/04/2016;18/04/2016;0;;;;;0
2000;TTM;Y53041210006A;WELLE D15X100.5;122020;5000;U;18/04/2016;18/04/2016;0;;;;;0
123;PRECI-DECTA Groupe H;C432032-0039;DOWEL PIN;122037;12795;U;25/02/2016;19/04/2016;54;;;;;0
123;PRECI-DECTA Groupe H;C805457-0005;SPACER;122035;30000;U;27/04/2016;19/04/2016;-8;;;;;0
123;PRECI-DECTA Groupe H;C805457-0005;SPACER;122035;50000;U;27/05/2016;19/04/2016;-38;;;;;0
123;PRECI-DECTA Groupe H;C805457-0006;SPACER;122038;16520;U;29/04/2016;19/04/2016;-10;;;;;0
123;PRECI-DECTA Groupe H;C805457-0006;SPACER;122038;11160;U;30/05/2016;19/04/2016;-41;;;;;0
123;PRECI-DECTA Groupe H;C806433-0012A;SPACER PIN;122039;180;U;25/04/2016;19/04/2016;-6;;;;;0
123;PRECI-DECTA Groupe H;C806433-0012A;SPACER PIN;122039;1820;U;23/06/2016;19/04/2016;-65;;;;;0
123;PRECI-DECTA Groupe H;C810504-0004;SPACER;122036;35000;U;28/04/2016;19/04/2016;-9;;;;;0
123;PRECI-DECTA Groupe H;C810504-0017;SPACER;122034;35000;U;25/03/2016;19/04/2016;25;;;;;0
123;PRECI-DECTA Groupe H;C843485-0001;SPACER;122040;9268;U;29/04/2016;19/04/2016;-10;;;;;0
123;PRECI-DECTA Groupe H;C843485-0001;SPACER;122040;31162;U;25/05/2016;19/04/2016;-36;;;;;0
159;SPO-MB'TEC SITE 1;C807677-0001A;CAM PIN;122029;16820;U;22/04/2016;19/04/2016;-3;;;;;0
159;SPO-MB'TEC SITE 1;C807677-0001A;CAM PIN;122030;5189;U;28/04/2016;19/04/2016;-9;;;;;0
1301;Hacer Traitements de;C43173-820A;CORPS DE VALVE TG1C-S;122033;38100;U;22/04/2016;19/04/2016;-3;;;;;0
2000;TTM;C53311210001A;WELLE D20X151;122031;2000;U;22/04/2016;19/04/2016;-3;;;;;0
2000;TTM;C53311210001A;WELLE D20X151;122031;2000;U;22/04/2016;19/04/2016;-3;;;;;0
2000;TTM;C53311210001A;WELLE D20X151;122031;2000;U;22/04/2016;19/04/2016;-3;;;;;0
2000;TTM;C53311210001A;WELLE D20X151;122031;2000;U;22/04/2016;19/04/2016;-3;;;;;0
2000;TTM;Y54311210000A;WELLE D11X86.5;122032;9000;U;22/04/2016;19/04/2016;-3;3;1;;;4
123;PRECI-DECTA Groupe H;E843485-0003;SPACER;122041;300;U;07/04/2016;20/04/2016;13;;;;;0
158;METAL-X Traitements;C4256P018A;JAMBE STATOR;122051;1000;U;22/04/2016;20/04/2016;-2;;;;;0
1301;Hacer Traitements de;C4256P018A;JAMBE STATOR;122047;1000;U;20/04/2016;20/04/2016;0;;;;;0
1301;Hacer Traitements de;C43173-820A;CORPS DE VALVE TG1C-S;122045;38100;U;22/04/2016;20/04/2016;-2;;;;;0
1301;Hacer Traitements de;C554595100A;WELDING STUD 18 MM;122046;247000;U;20/04/2016;20/04/2016;0;;;;;0
1914;STTS;CZ207083;SHAFT;122049;2900;U;20/04/2016;20/04/2016;0;;;;;0
1914;STTS;CZ207083;SHAFT;122050;1800;U;20/04/2016;20/04/2016;0;;;;;0
2000;TTM;C12001210004A;WELLE B2 Ï21.2x20.5 Ï16x62/133;122042;2000;U;20/04/2016;20/04/2016;0;;;;;0
2000;TTM;C4256P018A;JAMBE STATOR;122048;1000;U;20/04/2016;20/04/2016;0;;;;;0
2000;TTM;C762142-1/-2A;EBAUCHE SHAFT;122043;4500;U;20/04/2016;20/04/2016;0;;;;;0
2000;TTM;Y54311210000A;WELLE D11X86.5;122044;9000;U;22/04/2016;20/04/2016;-2;;;;;0
2000;TTM;Y54311210000A;WELLE D11X86.5;122044;9000;U;22/04/2016;20/04/2016;-2;;;;;0
159;SPO-MB'TEC SITE 1;C807677-0001A;CAM PIN;122064;43053;U;28/04/2016;21/04/2016;-7;;;;;0
175;BODYCOTE CHANTELOUP;C778298-0001;PIN;122053;192000;U;21/04/2016;21/04/2016;0;;;;;0
175;BODYCOTE CHANTELOUP;C795340-0001;PAD;122054;120000;U;21/04/2016;21/04/2016;0;;;;;0
175;BODYCOTE CHANTELOUP;C807677-0001A;CAM PIN;122055;90000;U;21/04/2016;21/04/2016;0;;;;;0
1301;Hacer Traitements de;C43173-820A;CORPS DE VALVE TG1C-S;122061;38100;U;22/04/2016;21/04/2016;-1;;;;;0
1301;Hacer Traitements de;C576045400A;STUD WELDING 21 MM;122056;77805;U;21/04/2016;21/04/2016;0;;;;;0
1301;Hacer Traitements de;C576045400A;STUD WELDING 21 MM;122057;100000;U;21/04/2016;21/04/2016;0;;;;;0
1301;Hacer Traitements de;C576045400A;STUD WELDING 21 MM;122058;100000;U;21/04/2016;21/04/2016;0;;;;;0
1301;Hacer Traitements de;C576045400A;STUD WELDING 21 MM;122059;87282;U;21/04/2016;21/04/2016;0;;;;;0
1301;Hacer Traitements de;C576045400A;STUD WELDING 21 MM;122060;99252;U;21/04/2016;21/04/2016;0;;;;;0
1914;STTS;C16970A;AXE SERTI AVEC ADPP;122052;97010;U;22/04/2016;21/04/2016;-1;;;;;0
2000;TTM;C0036A;EBAUCHE SHAFT LG85.22 X Ï8.65;122063;4500;U;22/04/2016;21/04/2016;-1;;;;;0
2000;TTM;Y54311210000A;WELLE D11X86.5;122062;9000;U;22/04/2016;21/04/2016;-1;;;;;0
2000;TTM;Y54311210000A;WELLE D11X86.5;122062;9000;U;22/04/2016;21/04/2016;-1;;;;;0
158;METAL-X Traitements;C0204214612A;AXE DE LEVIER;122067;1555;U;22/04/2016;22/04/2016;0;;;;;0
158;METAL-X Traitements;CLPD191-06A;PINION;122066;391;U;22/04/2016;22/04/2016;0;;;;;0
1301;Hacer Traitements de;C43173-820A;CORPS DE VALVE TG1C-S;122065;38100;U;26/04/2016;22/04/2016;-4;;;;;0
138;CONSTELLIUM;A00201065;6082 Ï 10.65;122077;5029;KG;07/04/2016;25/04/2016;18;;;;;0
158;METAL-X Traitements;C4256P018A;JAMBE STATOR;122074;1000;U;25/04/2016;25/04/2016;0;;;;;0
176;HPO HUNGARY KFT;C43418-820BA;EB GENGAMMA Ï10.35 LG+0.8;122078;46500;U;26/04/2016;25/04/2016;-1;;;;;0
176;HPO HUNGARY KFT;C43418-820BA;EB GENGAMMA Ï10.35 LG+0.8;122079;60200;U;26/04/2016;25/04/2016;-1;;;;;0
176;HPO HUNGARY KFT;C43418-820BA;EB GENGAMMA Ï10.35 LG+0.8;122080;60200;U;26/04/2016;25/04/2016;-1;;;;;0
176;HPO HUNGARY KFT;C43418-820BA;EB GENGAMMA Ï10.35 LG+0.8;122081;60200;U;26/04/2016;25/04/2016;-1;;;;;0
176;HPO HUNGARY KFT;C805457-0004;SPACER;122082;78930;U;24/04/2016;25/04/2016;1;;;;;0
176;HPO HUNGARY KFT;C805457-0005;SPACER;122083;68020;U;30/05/2016;25/04/2016;-35;;;;;0
1301;Hacer Traitements de;C43173-820A;CORPS DE VALVE TG1C-S;122073;38100;U;26/04/2016;25/04/2016;-1;;;;;0
1301;Hacer Traitements de;C576045400A;STUD WELDING 21 MM;122072;100000;U;25/04/2016;25/04/2016;0;;;;;0
1914;STTS;C16970A;AXE SERTI AVEC ADPP;122071;103828;U;27/04/2016;25/04/2016;-2;;;;;0
2000;TTM;C53311210001A;WELLE D20X151;122070;2000;U;25/04/2016;25/04/2016;0;;;;;0
2000;TTM;CLg98A;EBAUCHE SHAFT L98 TR Ï16.06;122069;4500;U;27/04/2016;25/04/2016;-2;;;;;0
2000;TTM;CLg98A;EBAUCHE SHAFT L98 TR Ï16.06;122069;4500;U;27/04/2016;25/04/2016;-2;;;;;0
2000;TTM;CLg98A;EBAUCHE SHAFT L98 TR Ï16.06;122069;4500;U;27/04/2016;25/04/2016;-2;;;;;0
2000;TTM;Y54311210000A;WELLE D11X86.5;122068;9000;U;25/04/2016;25/04/2016;0;;;;;0
2000;TTM;Y54311210000A;WELLE D11X86.5;122068;9000;U;25/04/2016;25/04/2016;0;;;;;0
2000;TTM;Y54311210000A;WELLE D11X86.5;122068;9000;U;25/04/2016;25/04/2016;0;;;;;0
2000;TTM;Y54311210000A;WELLE D11X86.5;122068;9000;U;25/04/2016;25/04/2016;0;;;;;0
2000;TTM;Y54311210000A;WELLE D11X86.5;122068;9000;U;25/04/2016;25/04/2016;0;;;;;0
228;LÜLING;A20801070;42CRMO4 Ï 10.70;122075;1802;KG;07/04/2016;25/04/2016;18;;;;;0
228;LÜLING;A20801070;42CRMO4 Ï 10.70;122076;7820;KG;07/04/2016;25/04/2016;18;;;;;0
123;PRECI-DECTA Groupe H;C805457-0005;SPACER;122096;40000;U;27/05/2016;26/04/2016;-31;;;;;0
123;PRECI-DECTA Groupe H;C810504-0004;SPACER;122098;35000;U;28/04/2016;26/04/2016;-2;;;;;0
123;PRECI-DECTA Groupe H;C810504-0017;SPACER;122097;20000;U;25/03/2016;26/04/2016;32;;;;;0
123;PRECI-DECTA Groupe H;E823088-0010;SPACER;122095;200;U;04/05/2016;26/04/2016;-8;;;;;0
123;PRECI-DECTA Groupe H;E837388-0006;SPACER GTC 14;122094;155;U;18/04/2016;26/04/2016;8;;;;;0
159;SPO-MB'TEC SITE 1;C807677-0001A;CAM PIN;122093;28766;U;28/04/2016;26/04/2016;-2;;;;;0
1301;Hacer Traitements de;C43173-820A;CORPS DE VALVE TG1C-S;122089;38100;U;26/04/2016;26/04/2016;0;;;;;0
1301;Hacer Traitements de;C43173-820A;CORPS DE VALVE TG1C-S;122090;38100;U;26/04/2016;26/04/2016;0;;;;;0
1301;Hacer Traitements de;C576045400A;STUD WELDING 21 MM;122087;100000;U;26/04/2016;26/04/2016;0;;;;;0
1301;Hacer Traitements de;C576045400A;STUD WELDING 21 MM;122088;100000;U;26/04/2016;26/04/2016;0;;;;;0
2000;TTM;C0036A;EBAUCHE SHAFT LG85.22 X Ï8.65;122092;4500;U;26/04/2016;26/04/2016;0;;;;;0
2000;TTM;C0036A;EBAUCHE SHAFT LG85.22 X Ï8.65;122092;4500;U;26/04/2016;26/04/2016;0;;;;;0
2000;TTM;Y54311210000A;WELLE D11X86.5;122091;9000;U;26/04/2016;26/04/2016;0;;;;;0
2000;TTM;Y54311210000A;WELLE D11X86.5;122091;9000;U;26/04/2016;26/04/2016;0;;;;;0
178;BODYCOTE CHASSIEU;C43418-820BA;EB GENGAMMA Ï10.35 LG+0.8;122102;60200;U;29/04/2016;27/04/2016;-2;;;;;0
1301;Hacer Traitements de;C4256P018A;JAMBE STATOR;122104;1000;U;29/04/2016;27/04/2016;-2;;;;;0
1301;Hacer Traitements de;C576045400A;STUD WELDING 21 MM;122099;100000;U;27/04/2016;27/04/2016;0;;;;;0
1301;Hacer Traitements de;C576045400A;STUD WELDING 21 MM;122100;100000;U;28/04/2016;27/04/2016;-1;;;;;0
1301;Hacer Traitements de;C576045400A;STUD WELDING 21 MM;122101;100000;U;28/04/2016;27/04/2016;-1;;;;;0
1914;STTS;CLPD191-06A;PINION;122106;42;U;29/04/2016;27/04/2016;-2;;;;;0
2000;TTM;C0036A;EBAUCHE SHAFT LG85.22 X Ï8.65;122103;4500;U;27/04/2016;27/04/2016;0;;;;;0
2000;TTM;C0036A;EBAUCHE SHAFT LG85.22 X Ï8.65;122103;4500;U;27/04/2016;27/04/2016;0;;;;;0
2000;TTM;C0036A;EBAUCHE SHAFT LG85.22 X Ï8.65;122103;4500;U;27/04/2016;27/04/2016;0;;;;;0
2000;TTM;C4256P018A;JAMBE STATOR;122105;1000;U;11/05/2016;27/04/2016;-14;;;;;0
2003;TRAFILTECNO;A21400581;C10C Ï 5.81;122110;2100;KG;19/04/2016;27/04/2016;8;;;;;0
123;PRECI-DECTA Groupe H;C432032-0039;DOWEL PIN;122114;5000;U;25/03/2016;28/04/2016;34;;;;;0
123;PRECI-DECTA Groupe H;C810504-0004;SPACER;122113;5000;U;28/04/2016;28/04/2016;0;;;;;0
123;PRECI-DECTA Groupe H;C810504-0017;SPACER;122115;15000;U;25/03/2016;28/04/2016;34;;;;;0
123;PRECI-DECTA Groupe H;C810504-0017;SPACER;122115;5000;U;25/04/2016;28/04/2016;3;;;;;0
123;PRECI-DECTA Groupe H;E837388-0006;SPACER GTC 14;122130;120;U;18/04/2016;28/04/2016;10;;;;;0
158;METAL-X Traitements;C4256P018A;JAMBE STATOR;122116;1000;U;28/04/2016;28/04/2016;0;;;;;0
158;METAL-X Traitements;C4256P018A;JAMBE STATOR;122117;1000;U;29/04/2016;28/04/2016;-1;;;;;0
159;SPO-MB'TEC SITE 1;C807677-0001A;CAM PIN;122128;40790;U;12/05/2016;28/04/2016;-14;;;;;0
159;SPO-MB'TEC SITE 1;C807677-0001A;CAM PIN;122129;7992;U;28/04/2016;28/04/2016;0;;;;;0
175;BODYCOTE CHANTELOUP;C801986-0001A;PAD;122125;280000;U;28/04/2016;28/04/2016;0;;;;;0
175;BODYCOTE CHANTELOUP;C807677-0001A;CAM PIN;122126;72000;U;28/04/2016;28/04/2016;0;;;;;0
175;BODYCOTE CHANTELOUP;C809205-0002A;PAD;122127;29500;U;28/04/2016;28/04/2016;0;;;;;0
1301;Hacer Traitements de;C43173-820A;CORPS DE VALVE TG1C-S;122121;30500;U;29/04/2016;28/04/2016;-1;;;;;0
1301;Hacer Traitements de;C576045400A;STUD WELDING 21 MM;122118;100000;U;28/04/2016;28/04/2016;0;;;;;0
1301;Hacer Traitements de;C576045400A;STUD WELDING 21 MM;122119;100000;U;28/04/2016;28/04/2016;0;;;;;0
1301;Hacer Traitements de;C576045400A;STUD WELDING 21 MM;122120;100000;U;29/04/2016;28/04/2016;-1;;;;;0
2000;TTM;C12001210003A;WELLE B2 Ï21.2x20.5 Ï16x62/142;122123;2000;U;29/04/2016;28/04/2016;-1;;;;;0
2000;TTM;C12001210003A;WELLE B2 Ï21.2x20.5 Ï16x62/142;122123;2000;U;29/04/2016;28/04/2016;-1;;;;;0
2000;TTM;CLg98A;EBAUCHE SHAFT L98 TR Ï16.06;122122;4500;U;28/04/2016;28/04/2016;0;;;;;0
2000;TTM;CLg98A;EBAUCHE SHAFT L98 TR Ï16.06;122122;4500;U;28/04/2016;28/04/2016;0;;;;;0
2000;TTM;CLg98A;EBAUCHE SHAFT L98 TR Ï16.06;122122;4500;U;28/04/2016;28/04/2016;0;;;;;0
2000;TTM;Y53041210006A;WELLE D15X100.5;122124;5000;U;29/04/2016;28/04/2016;-1;;;;;0
2000;TTM;Y53041210006A;WELLE D15X100.5;122124;5000;U;29/04/2016;28/04/2016;-1;;;;;0
189;BODYCOTE CHANTELOUP;C807677-0001A;CAM PIN;122131;192000;U;02/05/2016;29/04/2016;-3;;;;;0
1301;Hacer Traitements de;C43173-820A;CORPS DE VALVE TG1C-S;122138;38100;U;29/04/2016;29/04/2016;0;;;;;0
1301;Hacer Traitements de;C43173-820A;CORPS DE VALVE TG1C-S;122139;38100;U;29/04/2016;29/04/2016;0;;;;;0
1301;Hacer Traitements de;C576045400A;STUD WELDING 21 MM;122133;100000;U;29/04/2016;29/04/2016;0;;;;;0
1301;Hacer Traitements de;C576045400A;STUD WELDING 21 MM;122134;100000;U;29/04/2016;29/04/2016;0;;;;;0
1301;Hacer Traitements de;C576045400A;STUD WELDING 21 MM;122135;88529;U;29/04/2016;29/04/2016;0;;;;;0
1301;Hacer Traitements de;C576045400A;STUD WELDING 21 MM;122136;94514;U;29/04/2016;29/04/2016;0;;;;;0
1301;Hacer Traitements de;C576045400A;STUD WELDING 21 MM;122137;100000;U;29/04/2016;29/04/2016;0;;;;;0
1914;STTS;C16970A;AXE SERTI AVEC ADPP;122132;105981;U;29/04/2016;29/04/2016;0;;;;;0
2000;TTM;C12001210003A;WELLE B2 Ï21.2x20.5 Ï16x62/142;122140;2000;U;29/04/2016;29/04/2016;0;;;;;0
2000;TTM;C12001210003A;WELLE B2 Ï21.2x20.5 Ï16x62/142;122140;1800;U;29/04/2016;29/04/2016;0;;;;;0
2000;TTM;Y53041210006A;WELLE D15X100.5;122141;5000;U;29/04/2016;29/04/2016;0;;;;;0
2000;TTM;Y53041210006A;WELLE D15X100.5;122141;5000;U;29/04/2016;29/04/2016;0;;;;;0
2000;TTM;Y53041210006A;WELLE D15X100.5;122141;5000;U;29/04/2016;29/04/2016;0;;;;;0
2000;TTM;Y53041210006A;WELLE D15X100.5;122141;5000;U;29/04/2016;29/04/2016;0;;;;;0
123;PRECI-DECTA Groupe H;C805457-0006;SPACER;122143;15740;U;30/05/2016;02/05/2016;-28;;;;;0
123;PRECI-DECTA Groupe H;C810504-0004;SPACER;122142;15000;U;28/04/2016;02/05/2016;4;;;;;0
158;METAL-X Traitements;C16970A;AXE SERTI AVEC ADPP;122149;103828;U;02/05/2016;02/05/2016;0;;;;;0
176;HPO HUNGARY KFT;C43418-820BA;EB GENGAMMA Ï10.35 LG+0.8;122150;60200;U;03/05/2016;02/05/2016;-1;;;;;0
176;HPO HUNGARY KFT;C43418-820BA;EB GENGAMMA Ï10.35 LG+0.8;122151;60200;U;03/05/2016;02/05/2016;-1;;;;;0
176;HPO HUNGARY KFT;C43418-820BA;EB GENGAMMA Ï10.35 LG+0.8;122152;60200;U;03/05/2016;02/05/2016;-1;;;;;0
176;HPO HUNGARY KFT;C43418-820BA;EB GENGAMMA Ï10.35 LG+0.8;122153;60200;U;03/05/2016;02/05/2016;-1;;;;;0
176;HPO HUNGARY KFT;C43418-820BA;EB GENGAMMA Ï10.35 LG+0.8;122154;60200;U;03/05/2016;02/05/2016;-1;;;;;0
1301;Hacer Traitements de;C43173-820A;CORPS DE VALVE TG1C-S;122147;38100;U;02/05/2016;02/05/2016;0;;;;;0
1301;Hacer Traitements de;C43173-820A;CORPS DE VALVE TG1C-S;122148;38100;U;04/05/2016;02/05/2016;-2;;;;;0
1301;Hacer Traitements de;C576045400A;STUD WELDING 21 MM;122146;100000;U;03/05/2016;02/05/2016;-1;;;;;0
2000;TTM;Y53041210006A;WELLE D15X100.5;122144;5000;U;02/05/2016;02/05/2016;0;;;;;0
2000;TTM;Y53041210006A;WELLE D15X100.5;122144;5000;U;02/05/2016;02/05/2016;0;;;;;0
2000;TTM;Y53041210006A;WELLE D15X100.5;122144;5000;U;02/05/2016;02/05/2016;0;;;;;0
2000;TTM;Y54311210000A;WELLE D11X86.5;122145;9000;U;04/05/2016;02/05/2016;-2;;;;;0
2000;TTM;Y54311210000A;WELLE D11X86.5;122145;9000;U;04/05/2016;02/05/2016;-2;;;;;0
123;PRECI-DECTA Groupe H;C805457-0005;SPACER;122171;55000;U;27/05/2016;03/05/2016;-24;;;;;0
123;PRECI-DECTA Groupe H;C806433-0012A;SPACER PIN;122167;3180;U;23/06/2016;03/05/2016;-51;;;;;0
123;PRECI-DECTA Groupe H;C806433-0012A;SPACER PIN;122167;5000;U;28/07/2016;03/05/2016;-86;;;;;0
123;PRECI-DECTA Groupe H;C806433-0012A;SPACER PIN;122167;1320;U;28/09/2016;03/05/2016;;;;;;0
123;PRECI-DECTA Groupe H;C810504-0004;SPACER;122169;35000;U;28/04/2016;03/05/2016;5;;;;;0
123;PRECI-DECTA Groupe H;C810504-0017;SPACER;122170;30000;U;25/04/2016;03/05/2016;8;;1;95;50;1
123;PRECI-DECTA Groupe H;C837388-0005;SPACER GTC 14;122168;820;U;25/04/2016;03/05/2016;8;;;;;0
158;METAL-X Traitements;C16970A;AXE SERTI AVEC ADPP;122163;80742;U;04/05/2016;03/05/2016;-1;;;;;0
158;METAL-X Traitements;CZ207083;SHAFT;122161;180;U;03/05/2016;03/05/2016;0;;;;;0
158;METAL-X Traitements;CZ207083;SHAFT;122162;110;U;03/05/2016;03/05/2016;0;;;;;0
159;SPO-MB'TEC SITE 1;C807677-0001A;CAM PIN;122166;47548;U;12/05/2016;03/05/2016;-9;;;;;0
176;HPO HUNGARY KFT;C805457-0004;SPACER;122165;40000;U;24/04/2016;03/05/2016;9;;;;;0
176;HPO HUNGARY KFT;C805457-0005;SPACER;122164;24110;U;30/05/2016;03/05/2016;-27;;;;;0
176;HPO HUNGARY KFT;C805457-0005;SPACER;122164;48445;U;28/07/2016;03/05/2016;-86;;;;;0
1301;Hacer Traitements de;C43173-820A;CORPS DE VALVE TG1C-S;122159;38100;U;04/05/2016;03/05/2016;-1;;;;;0
1301;Hacer Traitements de;C43173-820A;CORPS DE VALVE TG1C-S;122160;38100;U;10/05/2016;03/05/2016;-7;;;;;0
2000;TTM;C53311210001A;WELLE D20X151;122158;2000;U;13/05/2016;03/05/2016;-10;;;;;0
2000;TTM;Y53041210006A;WELLE D15X100.5;122156;5000;U;03/05/2016;03/05/2016;0;;;;;0
2000;TTM;Y54311210000A;WELLE D11X86.5;122157;9000;U;04/05/2016;03/05/2016;-1;;;;;0
2000;TTM;Y54311210000A;WELLE D11X86.5;122157;9000;U;04/05/2016;03/05/2016;-1;;;;;0
228;LÜLING;A20801700;42CRMO4 Ï 17.00;122155;9435;KG;14/04/2016;03/05/2016;19;;;;;0
158;METAL-X Traitements;C16970A;AXE SERTI AVEC ADPP;122183;16268;U;04/05/2016;04/05/2016;0;;;;;0
158;METAL-X Traitements;C16970A;AXE SERTI AVEC ADPP;122184;35347;U;11/05/2016;04/05/2016;-7;;;;;0
178;BODYCOTE CHASSIEU;C43418-820BA;EB GENGAMMA Ï10.35 LG+0.8;122182;60200;U;04/05/2016;04/05/2016;0;;;;;0
1301;Hacer Traitements de;C4256P018A;JAMBE STATOR;122174;1000;U;04/05/2016;04/05/2016;0;;;;;0
1301;Hacer Traitements de;C4256P018A;JAMBE STATOR;122176;1000;U;04/05/2016;04/05/2016;0;;;;;0
1301;Hacer Traitements de;C43173-820A;CORPS DE VALVE TG1C-S;122180;38100;U;04/05/2016;04/05/2016;0;;;;;0
1301;Hacer Traitements de;C576045400A;STUD WELDING 21 MM;122181;100000;U;04/05/2016;04/05/2016;0;;;;;0
1934;SEBIR;A21401850;C10C Ï 18.50 K;122172;988;KG;05/05/2016;04/05/2016;-1;;;;;0
1934;SEBIR;A21401850;C10C Ï 18.50 K;122173;16438;KG;05/05/2016;04/05/2016;-1;;;;;0
2000;TTM;C4256P018A;JAMBE STATOR;122175;1000;U;04/05/2016;04/05/2016;0;;;;;0
2000;TTM;C4256P018A;JAMBE STATOR;122177;1000;U;11/05/2016;04/05/2016;-7;;;;;0
2000;TTM;C53311210001A;WELLE D20X151;122179;2000;U;13/05/2016;04/05/2016;-9;;;;;0
2000;TTM;Y54311210000A;WELLE D11X86.5;122178;9000;U;04/05/2016;04/05/2016;0;;;;;0
2000;TTM;Y54311210000A;WELLE D11X86.5;122178;9000;U;04/05/2016;04/05/2016;0;;;;;0
2000;TTM;Y54311210000A;WELLE D11X86.5;122178;9000;U;04/05/2016;04/05/2016;0;;;;;0
175;BODYCOTE CHANTELOUP;C795340-0001;PAD;122194;320000;U;09/05/2016;09/05/2016;0;;;;;0
176;HPO HUNGARY KFT;C43418-820BA;EB GENGAMMA Ï10.35 LG+0.8;122202;60200;U;10/05/2016;09/05/2016;-1;;;;;0
176;HPO HUNGARY KFT;C43418-820BA;EB GENGAMMA Ï10.35 LG+0.8;122203;60200;U;10/05/2016;09/05/2016;-1;;;;;0
176;HPO HUNGARY KFT;C43418-820BA;EB GENGAMMA Ï10.35 LG+0.8;122204;60200;U;10/05/2016;09/05/2016;-1;;;;;0
176;HPO HUNGARY KFT;C43418-820BA;EB GENGAMMA Ï10.35 LG+0.8;122205;60200;U;10/05/2016;09/05/2016;-1;;;;;0
176;HPO HUNGARY KFT;C43418-820BA;EB GENGAMMA Ï10.35 LG+0.8;122206;25800;U;10/05/2016;09/05/2016;-1;;;;;0
178;BODYCOTE CHASSIEU;C43418-820BA;EB GENGAMMA Ï10.35 LG+0.8;122186;60200;U;09/05/2016;09/05/2016;0;;;;;0
178;BODYCOTE CHASSIEU;C43418-820BA;EB GENGAMMA Ï10.35 LG+0.8;122187;60200;U;09/05/2016;09/05/2016;0;;;;;0
181;Metall Service Plus;A30300392;CUZN36 Ï 3.92;122201;864;KG;10/05/2016;09/05/2016;-1;;;;;0
1301;Hacer Traitements de;C43173-820A;CORPS DE VALVE TG1C-S;122193;38100;U;10/05/2016;09/05/2016;-1;;;;;0
